DOGE,Dogecoin is a decentralized cryptocurrency with a market cap of more than $1 billion. Musk’s props made it a household name,POSITIVE,0.9960355758666992,https://finance.yahoo.com/news/dogecoin-major-price-increase-still-210021032.html
DOGE,Dogecoin breaks back through 38.2% FIB of $0.4618 before ending the day at sub-$0.50 levels.,NEGATIVE,0.9977243542671204,https://finance.yahoo.com/news/dogecoin-daily-tech-analysis-may-011522212.html
DOGE,"Tesla sold 25,845 vehicles in China in April, down 27% from March. Elon Musk asks his almost 54 million followers whether the company should accept Dogecoin",NEGATIVE,0.9915878176689148,https://finance.yahoo.com/news/tesla-falls-china-sales-dip-101523920.html
DOGE,Largest single liquidation order was worth $12.07 million. Dogecoin’s value has plummeted since hitting an all-time high.,NEGATIVE,0.9994978308677673,https://finance.yahoo.com/news/doge-leads-liquidations-280-million-133800751.html
DOGE,"‘It’s a crypto that people actually use,’ bank spokesperson says. McMahon’s exit comes as the value of the cryptocurrency falls",NEGATIVE,0.9996534585952759,https://finance.yahoo.com/news/goldman-sachs-director-reportedly-quits-151816315.html
DOGE,Musk says Dogecoin ‘a hustle’ on Saturday Night Live. Welch says Musk still excited about mainstream adoption of crypto,POSITIVE,0.9952648878097534,https://finance.yahoo.com/video/dogecoin-sinks-elon-musk-calls-213723463.html
DOGE,I’m in agreement with the Shark Tank co-host. Dogecoin is just trying to be a useful application,NEGATIVE,0.9986428618431091,https://finance.yahoo.com/news/comes-dogecoin-mark-cuban-real-161651314.html
DOGE,Electric-car maker will accept the cryptocurrency. Musk called dogecoin a ‘hustle’ on Saturday Night Live,POSITIVE,0.834967851638794,https://finance.yahoo.com/news/want-tesla-accept-doge-musk-082820591.html
DOGE,"Dogecoin fell through 23.6% FIB of $0.5691, 38.2% FIB of $0.4618.",NEGATIVE,0.9996721744537354,https://finance.yahoo.com/news/dogecoin-daily-tech-analysis-may-005746352.html
DOGE,Musk’s Saturday Night Live appearance failed to boost prices. Dogecoin earlier this week became the fourth-most valued coin,NEGATIVE,0.9995420575141907,https://finance.yahoo.com/news/dogecoin-elon-musk-snl-cryptocurrency-bitcoin-ethereum-boe-andrew-bailey-091558489.html
GME,"Video games and esports booming globally, with massive growth coming from India, Latin America.",POSITIVE,0.9996793270111084,https://finance.yahoo.com/news/ceo-gamestop-electronic-arts-ese-123600125.html
GME,Kevin O’Leary says he has ‘ultimate respect’ for Munger. Trading app called a ‘mis platform’ by Buffett.,NEGATIVE,0.8953806161880493,https://finance.yahoo.com/news/robinhood-is-a-misunderstood-platform-kevin-o-leary-163537524.html
GME,Options with high implied volatility suggest that investors in the underlying stocks are expecting a trade.,NEGATIVE,0.9916900396347046,https://finance.yahoo.com/news/options-traders-know-something-gamestop-123012232.html
GME,"At the end of the fourth quarter, a total of 27 of the hedge funds held long positions in this stock.",NEGATIVE,0.5086382627487183,https://finance.yahoo.com/news/gme-stock-buy-sell-195934253.html
GME,Video game retailer is underperforming on the year so far.,NEGATIVE,0.9929207563400269,https://finance.yahoo.com/news/gamestop-gme-gains-lags-market-214509120.html
GME,Video game retailer is looking to extend its streak of beating earnings estimates.,NEGATIVE,0.948851466178894,https://finance.yahoo.com/news/why-gamestop-gme-could-beat-161004533.html
GME,Working with a financial advisor can help you buy GME stock.,NEGATIVE,0.7767366766929626,https://finance.yahoo.com/news/buy-gme-stock-180626146.html
GME,Video game retailer has lost 5.92% over the past month.,NEGATIVE,0.9996386170387268,https://finance.yahoo.com/news/gamestop-gme-stock-sinks-market-214509526.html
GME,Selling of 3.5 million shares through ‘at-the-market’ equity offering. Management plans to use the net proceeds toward accelerating transformation,POSITIVE,0.8377852439880371,https://finance.yahoo.com/news/gamestop-gme-raises-551m-speeds-130601819.html
GME,"We note that Congress held hearings, but we won’t be holding our breath. Elon Musk, Chamath Palihapitiya destabilized GME",NEGATIVE,0.9979476928710938,https://finance.yahoo.com/news/david-einhorn-blames-gme-short-165316782.html
TSLA,Elon Musk’s electric vehicle maker is down more than 30% from highs.,NEGATIVE,0.9996508359909058,https://finance.yahoo.com/news/why-shares-tesla-down-10-151153766.html
TSLA,Almost 80 per cent of respondents in a poll said yes. Musk’s proposal comes just a day after SpaceX announced a space mission,POSITIVE,0.952097475528717,https://finance.yahoo.com/news/dogecoin-elon-musk-asks-twitter-082417594.html
TSLA,"Tesla sold 25,845 vehicles in China in April, down 27% from March. Elon Musk asks his almost 54 million followers whether the company should accept Dogecoin",NEGATIVE,0.9915878176689148,https://finance.yahoo.com/news/tesla-falls-china-sales-dip-101523920.html
TSLA,Musk also says ‘Smart Summon’ feature to be available in Europe by year-end.,POSITIVE,0.9966342449188232,https://finance.yahoo.com/news/tesla-roll-improved-self-driving-124615278.html
TSLA,European carmaker to comply with own standards. Tesla shares rise as much as 1.7% after news of Stellantis deal,POSITIVE,0.8017120957374573,https://finance.yahoo.com/news/tesla-lose-source-revenue-pivotal-101719587.html
TSLA,"First-quarter revenue came up slightly short of expectations. Adjusted earnings per share came in at 93 cents, beating estimates",NEGATIVE,0.9913241267204285,https://finance.yahoo.com/news/tesla-reports-q1-2021-earnings-results-124505076.html
TSLA,"‘ upward valuation pressure,’ Mester says. Apple, Tesla and Virgin Galactic tumble on Tuesday",NEGATIVE,0.9695789217948914,https://finance.yahoo.com/news/tech-stocks-get-pounded-here-are-the-simplest-reasons-why-164339559.html
TSLA,Semi-autonomous driving system is under investigation in 24 accidents. Tesla had earlier considered expanding Model 3 exports to more markets,NEGATIVE,0.99586021900177,https://finance.yahoo.com/news/california-police-investigating-fatal-tesla-004902800.html
TSLA,Electric car maker had gained 12.62% in the past month.,POSITIVE,0.5346692800521851,https://finance.yahoo.com/news/tesla-tsla-gains-lags-market-214509336.html
TSLA,Musk said in January he was ‘highly confident’ car would be able to drive itself. Tesla has rolled out a ‘beta’ version of full self-driving technology,POSITIVE,0.9354766607284546,https://finance.yahoo.com/news/tesla-tells-regulator-full-self-034220220.html
BTC,"Founder and chief investment officer of Morgan Creek Capital. He also called Dogecoin ‘useless’, ‘a joke’",NEGATIVE,0.9993954300880432,https://finance.yahoo.com/news/morgan-creek-ceo-bitcoin-could-133000349.html
BTC,Second-largest crypto is up four-fold in 2021 vs. Bitcoin. Wedbush sees crypto boom playing out for next decade,POSITIVE,0.6359980702400208,https://finance.yahoo.com/news/bitcoin-vs-ethereum-crypto-better-003034363.html
BTC,Netflix releases trailer for ‘Assane Diop’ Part 2. JPMorgan to step up return of employees to England from June 21,NEGATIVE,0.8430758714675903,https://finance.yahoo.com/news/stalled-bitcoin-rally-opens-door-035647758.html
BTC,"Rally in Ether, Dogecoin may be a sign of investor excess. Bitcoin’s share of crypto market has dropped to 43%",NEGATIVE,0.9991260170936584,https://finance.yahoo.com/news/bitcoin-waning-dominance-stirs-warning-082655608.html
BTC,Analytics firm sees current-quarter revenue rising 43%. Shares rise about 4% after falling more than 9% premarket,NEGATIVE,0.6957322955131531,https://finance.yahoo.com/news/3-palantir-allows-payments-bitcoin-151308700.html
BTC,Largest cryptocurrency continues to trade lower than April’s high. Ethereum has more than doubled in 16 days,NEGATIVE,0.9988906979560852,https://finance.yahoo.com/news/latest-bitcoin-price-analysis-btc-151236188.html
BTC,"Ethereum breaks $500bn market cap, up 4.7%. Tesla users vote on whether to use dogecoin",NEGATIVE,0.9836757779121399,https://finance.yahoo.com/news/bitcoin-ethereum-dogecoin-elon-musk-cryptocurrencies-prices-12-may-083700636.html
BTC,"‘There’s a big problem brewing,’ O’Leary says. He’s allocated 3% of his portfolio to the asset",NEGATIVE,0.9923089742660522,https://finance.yahoo.com/news/kevin-o-leary-on-cryptocurrency-i-dont-own-random-et-fs-with-blood-coin-in-them-151220436.html
BTC,Palantir sees second-quarter sales climbing 43% to $360 million. First-quarter loss widens as compensation costs more than tripled,NEGATIVE,0.9975593686103821,https://finance.yahoo.com/news/palantir-rallies-sales-forecast-embrace-221803926.html
BTC,"Kevin Simpson, Founder and Chief Investment Officer at Capital Wealth Planning.",POSITIVE,0.9861441850662231,https://finance.yahoo.com/video/ethereum-won-t-put-bitcoin-173325638.html
